t,x
0.0
0.00990099009900991
0.019607843137254943
0.029126213592232997
0.03846153846153855
0.04761904761904767
0.05660377358490576
0.06542056074766356
0.07407407407407418
0.0825688073394496
0.09090909090909094
0.09909909909909898
0.1071428571428571
0.11504424778761058
0.12280701754385959
0.13043478260869557
0.13793103448275856
0.14529914529914523
0.15254237288135586
0.15966386554621848
0.16666666666666663
0.17355371900826444
0.180327868852459
0.1869918699186992
0.19354838709677413
0.19999999999999996
0.2063492063492064
0.21259842519685046
0.21875
0.22480620155038766
0.23076923076923084
0.23664122137404586
0.24242424242424243
0.24812030075187974
0.25373134328358216
0.2592592592592593
0.26470588235294124
0.27007299270072993
0.2753623188405798
0.28057553956834536
0.2857142857142858
0.2907801418439717
0.295774647887324
0.30069930069930073
0.3055555555555557
0.31034482758620696
0.31506849315068497
0.3197278911564627
0.32432432432432445
0.32885906040268464
0.3333333333333335
0.337748344370861
0.3421052631578948
0.34640522875817004
0.35064935064935077
0.3548387096774195
0.35897435897435914
0.3630573248407645
0.3670886075949368
0.37106918238993725
0.3750000000000001
0.3788819875776399
0.3827160493827162
0.3865030674846627
0.3902439024390245
0.39393939393939403
0.3975903614457833
0.4011976047904193
0.4047619047619049
0.40828402366863914
0.41176470588235303
0.41520467836257324
0.4186046511627909
0.4219653179190753
0.4252873563218392
0.4285714285714287
0.431818181818182
0.4350282485875707
0.4382022471910114
0.4413407821229052
0.44444444444444464
0.4475138121546963
0.4505494505494507
0.4535519125683062
0.4565217391304349
0.45945945945945965
0.4623655913978496
0.46524064171123014
0.46808510638297884
0.47089947089947104
0.47368421052631593
0.47643979057591634
0.47916666666666685
0.4818652849740934
0.48453608247422697
0.48717948717948734
0.48979591836734715
0.4923857868020306
0.49494949494949514
0.4974874371859298
0.5000000000000002
0.5024875621890549
0.5049504950495051
0.5073891625615765
0.5098039215686276
0.5121951219512197
0.5145631067961166
0.5169082125603867
0.5192307692307694
0.5215311004784691
0.523809523809524
0.5260663507109007
0.528301886792453
0.5305164319248827
0.532710280373832
0.5348837209302327
0.5370370370370372
0.5391705069124426
0.5412844036697249
0.5433789954337902
0.5454545454545456
0.5475113122171947
